3 3 7 0.000000000000e+00
0 4 0 0.000000000000e+00
0 4 1 0.000000000000e+00
0 5 0 0.000000000000e+00
0 5 1 0.000000000000e+00
1 4 0 0.000000000000e+00
1 4 1 0.000000000000e+00
1 5 0 0.000000000000e+00
1 5 1 0.000000000000e+00
0 4 2 0.000000000000e+00
0 4 3 0.000000000000e+00
0 5 2 0.000000000000e+00
0 5 3 0.000000000000e+00
1 4 2 0.000000000000e+00
1 4 3 0.000000000000e+00
1 5 2 0.000000000000e+00
1 5 3 0.000000000000e+00
0 6 0 0.000000000000e+00
0 6 1 0.000000000000e+00
0 7 0 0.000000000000e+00
0 7 1 0.000000000000e+00
1 6 0 0.000000000000e+00
1 6 1 0.000000000000e+00
1 7 0 0.000000000000e+00
1 7 1 0.000000000000e+00
0 6 2 0.000000000000e+00
0 6 3 0.000000000000e+00
0 7 2 0.000000000000e+00
0 7 3 0.000000000000e+00
1 6 2 0.000000000000e+00
1 6 3 0.000000000000e+00
1 7 2 0.000000000000e+00
1 7 3 0.000000000000e+00
2 4 0 0.000000000000e+00
2 4 1 0.000000000000e+00
2 5 0 0.000000000000e+00
2 5 1 0.000000000000e+00
3 4 0 0.000000000000e+00
3 4 1 1.181512255434e-01
3 5 0 0.000000000000e+00
3 5 1 3.820145262468e-03
2 4 2 3.603831054338e-01
2 4 3 7.224790553325e-01
2 5 2 1.477487123172e-01
2 5 3 4.415235125226e-01
3 4 2 9.950767993204e-01
3 4 3 1.000000000000e+00
3 5 2 6.380861233980e-01
3 5 3 9.911248713118e-01
2 6 0 0.000000000000e+00
2 6 1 0.000000000000e+00
2 7 0 0.000000000000e+00
2 7 1 0.000000000000e+00
3 6 0 0.000000000000e+00
3 6 1 0.000000000000e+00
3 7 0 0.000000000000e+00
3 7 1 0.000000000000e+00
2 6 2 0.000000000000e+00
2 6 3 0.000000000000e+00
2 7 2 0.000000000000e+00
2 7 3 0.000000000000e+00
3 6 2 0.000000000000e+00
3 6 3 2.801260824681e-02
3 7 2 0.000000000000e+00
3 7 3 0.000000000000e+00
0 4 4 0.000000000000e+00
0 4 5 0.000000000000e+00
0 5 4 0.000000000000e+00
